accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months	neverUsedEntraMicrosoft	neverUsedPeopleSoft
4109	campus	null	null	2025-12-29	false	false	false	false	true
4110	campus	2022-08-19	false	null	null	false	false	true	false
4111	campus	2022-06-17	false	null	null	false	false	true	false
4112	campus	null	true	2026-03-31	true	false	false	false	true
4113	campus	2021-06-06	true	2025-07-02	true	true	false	false	false
4114	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4115	alumni	null	null	2026-04-04	true	false	false	false	true
4116	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
4117	alumni	null	null	2022-08-12	true	true	true	false	true
4118	campus	2022-10-07	false	null	null	false	false	true	false
4119	campus	2022-01-25	false	null	null	false	false	true	false
4120	alumni	2022-06-09	false	2024-07-30	true	true	true	false	false
4121	alumni	2025-06-03	false	2026-04-02	true	false	false	false	false
4122	alumni	null	null	2025-11-12	true	false	false	false	true
4123	campus	2022-06-16	false	null	null	false	false	true	false
4124	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4125	campus	2024-09-09	true	2025-07-27	true	true	false	false	false
4126	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4127	campus	2025-04-02	true	2026-01-10	true	false	false	false	false
4129	alumni	2025-05-09	false	2025-06-23	true	true	false	false	false
4131	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
4132	campus	2022-09-19	true	2025-12-03	true	false	false	false	false
4133	alumni	null	null	2022-08-30	true	true	true	false	true
4134	campus	2025-01-24	true	2026-02-02	true	false	false	false	false
4135	campus	null	null	null	false	false	false	true	true
4136	campus	2025-04-10	true	2025-04-10	true	true	true	false	false
4137	campus	null	null	null	true	false	false	true	true
4138	campus	null	null	null	true	false	false	true	true
4139	campus	null	null	null	true	false	false	true	true
4140	campus	null	null	null	true	false	false	true	true
4141	campus	null	null	null	true	false	false	true	true
4142	campus	null	null	2022-05-26	true	true	true	false	true
4143	campus	2021-09-07	false	null	null	false	false	true	false
4144	alumni	null	null	2023-04-03	true	true	true	false	true
4145	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
4146	campus	2022-01-18	false	null	null	false	false	true	false
4147	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
4148	campus	2026-02-20	true	2026-03-25	true	false	false	false	false
4149	campus	2025-12-28	true	2026-04-06	true	false	false	false	false
4150	campus	2026-04-07	true	2026-04-05	true	false	false	false	false
4151	campus	2023-05-15	false	null	null	false	false	true	false
4152	campus	2024-09-18	true	2024-09-19	true	true	true	false	false
4153	campus	2026-03-01	true	2026-03-01	true	false	false	false	false
4154	alumni	2022-05-28	false	2025-10-03	true	true	false	false	false
4155	campus	null	true	null	true	false	false	true	true
4156	campus	2021-10-22	true	null	null	false	false	true	false
4157	campus	2021-12-26	false	null	null	false	false	true	false
4158	campus	null	false	null	false	false	false	true	true
4159	campus	2025-05-13	false	2025-10-11	true	true	false	false	false
4160	campus	2022-01-18	true	null	null	false	false	true	false
4161	campus	2023-09-06	true	2023-09-06	true	true	true	false	false
4162	alumni	null	null	2026-01-09	true	false	false	false	true
4163	alumni	2022-05-13	false	2025-11-26	true	false	false	false	false
4164	campus	2026-03-18	true	2026-04-06	true	false	false	false	false
4165	alumni	null	null	null	true	false	false	true	true
4166	alumni	2025-05-14	false	2026-03-18	true	false	false	false	false
4167	alumni	2024-05-14	false	2025-12-06	true	false	false	false	false
4168	campus	2022-01-09	true	null	null	false	false	true	false
4169	alumni	null	null	2024-09-29	true	true	true	false	true
4170	campus	null	true	null	true	false	false	true	true
4171	campus	2022-07-26	true	2022-11-22	false	true	true	false	false
4172	alumni	2023-05-08	false	2025-05-25	true	true	false	false	false
4173	campus	2026-04-02	true	2026-04-05	true	false	false	false	false
4174	campus	2023-07-09	false	2025-05-01	true	true	false	false	false
4175	campus	2024-07-13	true	2024-10-15	true	true	true	false	false
4176	campus	2026-03-10	true	2026-04-07	true	false	false	false	false
4177	alumni	2022-05-31	false	2022-07-05	true	true	true	false	false
4178	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
4179	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
4180	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
4181	alumni	null	null	2024-02-22	true	true	true	false	true
4182	alumni	null	null	2024-03-24	true	true	true	false	true
4183	campus	2026-03-28	true	2026-04-06	true	false	false	false	false
4184	campus	2026-02-21	true	2026-04-06	true	false	false	false	false
4185	alumni	null	null	2026-03-25	true	false	false	false	true
4186	alumni	2022-06-20	false	2026-03-27	true	false	false	false	false
4187	campus	null	false	null	null	false	false	true	true
4188	alumni	2022-05-12	false	2022-06-08	true	true	true	false	false
4189	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
4190	campus	2026-04-04	true	2026-04-06	true	false	false	false	false
4191	campus	2023-05-22	false	null	null	false	false	true	false
4192	campus	2026-01-14	true	2026-03-26	true	false	false	false	false
4193	alumni	2023-06-08	false	2023-08-13	true	true	true	false	false
4194	alumni	2025-03-25	false	2025-06-14	true	true	false	false	false
4195	campus	2026-02-03	true	2026-04-06	true	false	false	false	false
4196	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
4197	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
4198	alumni	null	null	2022-10-07	true	true	true	false	true
4199	campus	2024-06-30	true	2024-11-09	true	true	true	false	false
4200	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
4201	campus	2024-06-13	true	2026-02-11	true	false	false	false	false
4202	alumni	null	null	2022-10-03	true	true	true	false	true
4203	alumni	2023-06-13	false	2026-03-03	true	false	false	false	false
4204	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
4205	campus	2024-06-10	true	2026-03-11	true	false	false	false	false
4206	campus	2025-05-15	true	2026-02-03	true	false	false	false	false
4207	campus	2023-05-09	true	null	null	false	false	true	false
4208	campus	2026-02-25	true	2026-04-07	true	false	false	false	false
4209	alumni	null	null	2022-08-16	true	true	true	false	true
4210	campus	2022-08-26	false	null	null	false	false	true	false
4211	campus	2025-09-02	true	2025-09-05	true	true	false	false	false
4212	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
4213	alumni	2024-05-29	false	2026-01-02	true	false	false	false	false
4214	campus	2026-03-23	true	2026-04-03	true	false	false	false	false
4215	alumni	2022-06-08	false	2026-03-18	true	false	false	false	false
4216	campus	2026-03-06	true	2026-04-07	true	false	false	false	false
4217	alumni	2022-05-12	false	2022-12-19	true	true	true	false	false
4218	alumni	null	null	2024-09-28	true	true	true	false	true
4219	campus	2024-03-19	true	2025-02-11	true	true	true	false	false
4220	alumni	null	null	2026-04-05	true	false	false	false	true
4221	alumni	2024-06-07	false	2025-12-25	true	false	false	false	false
4222	campus	2024-09-07	true	2024-12-14	true	true	true	false	false
4223	alumni	null	null	2022-01-30	true	true	true	false	true
4224	campus	2023-06-24	false	2026-04-03	true	false	false	false	false
4225	campus	2023-11-13	false	2023-10-06	true	true	true	false	false
4226	alumni	null	null	2020-05-19	true	true	true	false	true
4227	campus	2026-03-31	true	2026-04-07	true	false	false	false	false
4228	alumni	null	null	null	true	false	false	true	true
4229	campus	null	false	null	null	false	false	true	true
4230	campus	null	true	null	true	false	false	true	true
4231	alumni	2023-05-10	false	2023-11-24	true	true	true	false	false
4232	campus	2026-02-01	true	2026-04-07	true	false	false	false	false
4233	alumni	2024-05-13	false	2025-09-07	true	true	false	false	false
4234	alumni	null	null	2022-10-03	true	true	true	false	true
4235	campus	2026-03-24	true	2026-04-06	true	false	false	false	false
4236	campus	2026-03-26	true	2026-04-07	true	false	false	false	false
4237	campus	2026-03-30	true	2026-04-06	true	false	false	false	false
4238	alumni	2023-05-19	false	2023-10-01	true	true	true	false	false
4239	campus	2026-04-06	true	2026-04-05	true	false	false	false	false
4240	alumni	2024-05-14	false	2026-02-08	true	false	false	false	false
4241	campus	2025-06-16	true	2026-03-05	true	false	false	false	false
4242	campus	2025-03-12	false	2026-02-26	true	false	false	false	false
4243	campus	2026-04-03	true	2026-04-05	true	false	false	false	false
4244	campus	2023-09-09	true	2023-06-04	true	true	true	false	false
4245	campus	null	true	null	true	false	false	true	true
4246	campus	2025-10-31	true	2026-03-22	true	false	false	false	false
4247	campus	2026-03-23	true	2026-04-06	true	false	false	false	false
4248	alumni	2024-05-28	false	2026-02-12	true	false	false	false	false
4249	campus	2026-03-09	true	2026-04-07	true	false	false	false	false
4250	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
4251	alumni	2022-06-15	false	2023-06-23	true	true	true	false	false
4252	alumni	2024-05-17	false	2024-07-17	true	true	true	false	false
4253	campus	2026-04-08	true	2026-04-03	true	false	false	false	false
4254	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
4255	campus	2022-11-08	false	null	null	false	false	true	false
4256	campus	null	null	2026-04-01	true	false	false	false	true
4257	campus	null	null	null	false	false	false	true	true
4258	campus	null	false	null	null	false	false	true	true
4259	campus	null	null	null	false	false	false	true	true
4260	alumni	2025-05-16	false	2026-03-17	true	false	false	false	false
4261	campus	2024-05-12	true	2025-02-04	true	true	true	false	false
4262	campus	2026-03-30	true	2026-03-30	true	false	false	false	false
4263	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4264	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4265	alumni	2022-05-09	false	2023-03-03	true	true	true	false	false
4266	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
4267	alumni	null	null	2023-10-30	true	true	true	false	true
4268	campus	null	null	null	true	false	false	true	true
4269	alumni	null	null	null	true	false	false	true	true
4270	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
4271	alumni	2023-06-03	false	2024-11-12	true	true	true	false	false
4272	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4273	alumni	2024-05-15	false	2026-04-02	true	false	false	false	false
4274	campus	2026-02-10	true	2026-02-11	true	false	false	false	false
4275	alumni	2022-05-20	false	2022-06-24	true	true	true	false	false
4276	alumni	null	null	2023-06-21	true	true	true	false	true
4277	campus	2024-05-23	true	2024-05-23	true	true	true	false	false
4278	alumni	null	null	null	true	false	false	true	true
4279	alumni	2022-06-20	false	2026-03-25	true	false	false	false	false
4280	campus	2024-04-03	false	2024-05-31	false	true	true	false	false
4281	campus	null	true	null	true	false	false	true	true
4282	alumni	null	null	2022-06-06	true	true	true	false	true
4283	campus	2026-02-04	true	2026-04-06	true	false	false	false	false
4284	alumni	2025-05-12	false	2025-11-15	true	false	false	false	false
4285	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4286	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
4287	alumni	2022-05-09	false	2025-12-29	true	false	false	false	false
4288	alumni	2023-06-30	false	2025-08-19	true	true	false	false	false
4289	alumni	null	null	2025-09-16	true	true	false	false	true
4290	alumni	null	null	2022-03-05	true	true	true	false	true
4291	alumni	null	null	2022-10-03	true	true	true	false	true
4292	campus	2025-06-29	true	2025-06-29	true	true	false	false	false
4293	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4294	campus	2022-01-07	false	null	null	false	false	true	false
4295	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
4296	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
4297	alumni	2022-05-18	false	2026-04-02	true	false	false	false	false
4298	alumni	2025-05-16	false	2026-04-01	true	false	false	false	false
4299	campus	2026-01-20	true	2026-02-26	true	false	false	false	false
4300	campus	2026-02-04	true	2026-03-28	true	false	false	false	false
4301	campus	2026-03-25	true	2026-04-06	true	false	false	false	false
4302	alumni	null	null	2023-02-27	true	true	true	false	true
4303	campus	2026-02-20	true	2026-04-03	true	false	false	false	false
4304	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
4305	alumni	2022-05-10	false	2024-02-28	true	true	true	false	false
4306	alumni	null	null	2022-03-29	true	true	true	false	true
4307	alumni	null	null	2022-09-28	true	true	true	false	true
4308	campus	2023-01-05	true	null	null	false	false	true	false
4309	campus	2025-09-12	true	2025-11-24	true	false	false	false	false
4310	alumni	null	null	2024-08-09	true	true	true	false	true
4311	campus	2024-09-02	true	2025-03-17	true	true	true	false	false
4312	alumni	2022-05-14	false	2023-09-22	true	true	true	false	false
4313	alumni	2022-05-09	false	2025-07-01	true	true	false	false	false
4314	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
4315	alumni	null	null	2025-06-05	true	true	false	false	true
4316	alumni	null	null	2026-04-01	true	false	false	false	true
4317	campus	2026-01-31	true	2026-03-18	true	false	false	false	false
4318	alumni	2025-06-03	false	2025-10-25	true	false	false	false	false
4319	alumni	2025-05-12	false	2025-11-11	true	false	false	false	false
4320	alumni	null	null	2023-08-27	true	true	true	false	true
4321	campus	2026-03-20	true	2026-04-06	true	false	false	false	false
4322	campus	2026-03-10	true	2026-04-06	true	false	false	false	false
4323	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
4324	campus	2022-02-01	false	2026-04-06	true	false	false	false	false
4325	campus	2026-03-28	true	2026-04-07	true	false	false	false	false
4326	alumni	null	null	2025-08-26	true	true	false	false	true
4327	alumni	2025-06-08	false	2025-08-20	true	true	false	false	false
4328	alumni	2024-02-07	false	2024-05-29	true	true	true	false	false
4329	campus	2025-10-06	true	2026-02-21	true	false	false	false	false
4330	campus	2024-09-25	true	2024-10-18	true	true	true	false	false
4331	alumni	2025-05-19	false	2025-05-10	true	true	false	false	false
4332	alumni	null	null	2025-11-04	true	false	false	false	true
4333	alumni	null	null	2026-02-19	true	false	false	false	true
4334	campus	2026-04-08	true	2026-04-02	true	false	false	false	false
4335	alumni	2024-06-18	false	2025-07-28	true	true	false	false	false
4336	alumni	null	null	2022-02-27	true	true	true	false	true
4337	alumni	null	null	2023-08-21	true	true	true	false	true
4338	alumni	null	null	2021-12-16	true	true	true	false	true
4339	alumni	2024-06-08	false	2025-12-05	true	false	false	false	false
4340	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
4341	campus	2026-01-30	true	2026-01-30	true	false	false	false	false
4342	alumni	2022-05-21	false	2025-11-29	true	false	false	false	false
4343	alumni	2024-06-01	false	2025-03-30	true	true	true	false	false
4344	alumni	null	null	2022-02-10	true	true	true	false	true
4345	alumni	null	null	2024-03-23	true	true	true	false	true
4346	campus	2026-01-03	true	2026-01-05	true	false	false	false	false
4347	campus	2022-08-31	false	null	null	false	false	true	false
4348	campus	2026-01-21	true	2026-04-06	true	false	false	false	false
4349	campus	2026-03-27	true	2026-04-06	true	false	false	false	false
4350	campus	2026-02-12	true	2026-04-07	true	false	false	false	false
