accountType,accountId,enabledInPeopleSoft,enabledInEntraMicrosoft,unusedEntraMicrosoft6Months,unusedEntraMicrosoft12Months,neverUsedEntraMicrosoft,neverUsedPeopleSoft
alumni,3533,false,true,true,true,false,true
campus,3534,false,true,false,false,false,false
alumni,3535,false,true,true,true,false,true
campus,3536,true,true,false,false,false,false
campus,3537,true,true,false,false,false,false
alumni,3538,false,true,true,true,false,false
campus,3539,true,true,false,false,false,false
campus,3540,true,true,false,false,false,false
alumni,3541,false,true,true,false,false,true
alumni,3542,false,true,true,true,false,false
campus,3543,true,true,false,false,false,false
campus,3544,true,true,false,false,false,false
alumni,3545,false,true,false,false,false,false
alumni,3546,false,true,true,false,false,false
campus,3547,true,true,false,false,false,false
campus,3548,true,true,false,false,false,false
alumni,3549,false,true,false,false,false,false
campus,3550,false,false,false,false,false,true
alumni,3551,false,true,true,true,false,false
campus,3552,true,true,false,false,false,false
alumni,3553,false,true,false,false,true,true
alumni,3554,false,true,true,true,false,true
campus,3555,true,true,false,false,false,false
campus,3556,true,true,false,false,false,false
campus,3557,true,true,false,false,false,false
campus,3558,false,false,true,false,false,false
campus,3559,true,true,false,false,false,false
campus,3560,true,true,false,false,false,false
campus,3561,true,true,false,false,false,false
campus,3562,true,true,false,false,false,false
alumni,3563,false,true,true,true,false,false
alumni,3564,false,true,false,false,false,true
campus,3565,true,true,false,false,false,false
campus,3566,true,true,false,false,false,false
campus,3567,true,true,false,false,false,false
alumni,3568,false,true,true,true,false,true
alumni,3569,false,true,true,false,false,false
alumni,3570,false,true,false,false,false,true
alumni,3571,false,true,true,false,false,false
alumni,3572,false,true,true,true,false,false
alumni,3573,false,true,false,false,false,false
alumni,3574,false,true,true,true,false,false
campus,3575,true,true,false,false,false,false
campus,3576,true,true,false,false,false,false
campus,3577,true,true,true,true,false,false
campus,3578,true,true,false,false,false,false
campus,3579,true,true,false,false,false,false
campus,3580,true,true,false,false,false,false
campus,3581,true,true,false,false,false,false
alumni,3582,false,true,true,true,false,false
campus,3583,true,false,true,true,false,false
alumni,3584,false,true,true,true,false,false
alumni,3585,false,true,true,true,false,false
alumni,3586,false,true,true,false,false,true
campus,3587,true,true,false,false,false,false
campus,3588,false,true,false,false,false,true
campus,3589,true,true,false,false,false,false
alumni,3590,false,true,true,true,false,true
campus,3591,true,true,false,false,false,false
campus,3592,false,false,false,false,true,true
campus,3593,true,true,false,false,false,false
campus,3594,false,false,true,true,false,false
campus,3595,true,false,false,false,true,false
campus,3596,false,false,false,false,true,false
campus,3597,true,true,false,false,false,false
campus,3598,true,true,false,false,false,false
alumni,3599,false,true,true,true,false,true
campus,3600,true,true,false,false,false,false
campus,3601,true,true,true,true,false,false
alumni,3602,false,true,true,true,false,false
campus,3603,true,true,false,false,false,false
alumni,3604,false,true,true,true,false,false
campus,3605,true,true,false,false,false,false
alumni,3606,false,true,true,true,false,false
campus,3607,true,true,false,false,false,false
campus,3608,true,true,false,false,false,false
campus,3609,true,true,false,false,true,true
campus,3610,false,false,true,false,false,false
alumni,3611,false,true,false,false,true,true
campus,3613,false,false,false,false,true,true
campus,3614,false,false,false,false,true,true
campus,3615,true,true,false,false,false,false
campus,3616,true,true,false,false,false,false
alumni,3617,false,true,false,false,false,true
campus,3618,true,true,false,false,false,false
campus,3619,true,true,true,true,false,false
alumni,3620,false,true,false,false,false,true
alumni,3621,false,true,false,false,false,false
campus,3622,true,true,false,false,false,false
alumni,3623,false,true,false,false,true,true
alumni,3624,false,true,true,true,false,true
alumni,3625,false,true,true,true,false,true
alumni,3626,false,true,false,false,false,true
alumni,3627,false,true,true,false,false,false
campus,3628,true,false,false,false,true,false
alumni,3629,false,true,true,true,false,true
alumni,3630,false,true,true,true,false,false
alumni,3631,false,true,true,true,false,false
alumni,3632,false,true,false,false,false,true
campus,3633,true,true,false,false,false,false
alumni,3634,false,true,false,false,false,false
alumni,3635,false,true,true,true,false,false
campus,3636,false,false,true,true,false,false
campus,3637,true,true,false,false,false,false
campus,3638,true,true,false,false,false,false
campus,3639,true,true,true,true,false,false
campus,3640,true,true,false,false,false,false
alumni,3641,false,true,true,true,false,true
campus,3642,false,false,false,false,false,false
alumni,3643,false,true,true,true,false,false
alumni,3644,false,true,true,true,false,false
alumni,3645,false,true,false,false,false,false
alumni,3646,false,true,true,true,false,true
alumni,3647,false,true,true,false,false,true
campus,3648,true,true,false,false,false,false
campus,3649,true,true,false,false,false,false
campus,3650,true,true,false,false,false,false
campus,3651,true,true,true,true,false,false
campus,3652,true,true,false,false,false,false
campus,3653,true,true,true,false,false,false
campus,3654,true,true,false,false,false,false
campus,3655,true,true,true,true,false,false
alumni,3656,false,true,true,false,false,true
campus,3657,true,true,false,false,true,true
alumni,3658,false,true,true,true,false,true
campus,3659,true,true,true,true,false,false
campus,3660,true,true,false,false,false,false
alumni,3661,false,true,true,true,false,true
campus,3662,true,true,false,false,false,false
campus,3663,true,true,true,true,false,false
alumni,3664,false,true,false,false,false,true
campus,3665,true,true,false,false,false,false
campus,3666,false,true,false,false,false,true
alumni,3667,false,true,true,true,false,true
campus,3668,true,true,false,false,false,false
campus,3669,true,true,false,false,false,false
campus,3670,true,true,false,false,false,false
alumni,3671,false,true,true,true,false,true
alumni,3672,false,true,true,false,false,false
campus,3673,true,true,false,false,false,false
campus,3674,true,true,false,false,false,false
campus,3675,true,true,false,false,false,false
alumni,3676,false,true,false,false,false,false
campus,3677,true,true,false,false,false,false
campus,3678,true,true,false,false,false,false
campus,3679,true,true,false,false,false,false
campus,3680,true,true,false,false,false,false
alumni,3681,false,true,true,false,false,true
alumni,3682,false,true,true,true,false,true
campus,3683,true,true,true,true,false,false
alumni,3684,false,true,true,false,false,false
campus,3685,true,true,false,false,false,false
alumni,3686,false,true,true,true,false,true
campus,3687,false,false,true,false,false,false
alumni,3688,false,true,true,true,false,true
campus,3689,true,true,false,false,false,false
alumni,3690,false,true,true,true,false,true
alumni,3691,false,true,false,false,false,false
campus,3692,false,false,false,false,true,true
campus,3693,true,true,false,false,false,false
campus,3694,true,true,false,false,false,false
campus,3695,true,true,false,false,false,false
campus,3696,true,true,false,false,false,false
campus,3697,true,true,false,false,false,false
alumni,3698,false,true,true,true,false,true
campus,3699,false,false,true,true,false,false
alumni,3700,false,true,true,true,false,false
alumni,3701,false,true,false,false,false,false
campus,3702,true,true,false,false,true,true
alumni,3703,false,true,false,false,false,false
campus,3704,true,true,false,false,false,true
alumni,3705,false,true,true,true,false,true
alumni,3706,false,true,true,true,false,false
campus,3707,true,true,false,false,false,false
campus,3708,true,true,true,true,false,false
alumni,3709,false,true,true,true,false,false
alumni,3710,false,true,true,true,false,true
campus,3711,true,true,true,true,false,false
campus,3712,true,true,false,false,false,false
alumni,3713,false,true,false,false,false,false
alumni,3714,false,true,false,false,false,false
alumni,3715,false,true,false,false,false,false
alumni,3716,false,true,true,false,false,false
campus,3717,true,true,true,true,false,false
alumni,3718,false,true,false,false,false,true
alumni,3719,false,true,true,true,false,false
campus,3720,true,true,true,false,false,false
campus,3721,true,true,true,false,false,false
campus,3722,false,false,false,false,false,false
campus,3723,true,true,false,false,false,false
alumni,3724,false,true,true,true,false,false
campus,3725,true,true,false,false,false,false
campus,3726,true,true,true,true,false,false
campus,3727,true,true,false,false,false,false
alumni,3728,false,true,true,false,false,false
alumni,3729,false,true,true,true,false,true
campus,3730,false,false,true,true,false,false
alumni,3731,false,true,true,true,false,true
campus,3732,false,true,true,true,false,false
campus,3733,false,true,false,false,false,false
campus,3734,true,true,false,false,false,false
campus,3735,true,true,false,false,false,false
campus,3736,true,true,false,false,true,true
campus,3737,true,true,false,false,true,true
